.NET Daily Fact	http://www.seanco.com/	http://xmlme.com/WebServices	http://www.xmlme.com/WSDailyNet.asmx	kevinc@xmlme.com ; mau@xmlme.com	Random	SOAP 		None
31Events	http://31events.com/	https://31events.com/api/index.cfm/	Native Calendar Invites	pinke@31events.com	Calendars	SMTP 		API Key, HTTP Basic Auth, Token, API Key
360 Technologies Bulk SMS	http://www.360-technologies.com/	null	http://www.360-technologies.com/index.php/our-product/api-service	null	Messaging	REST 		null
360T	http://www.360t.com	null	http://www.360t.com/cnt_participants/asset_managers.php	info@360t.com	Financial	null		null
360Text	http://www.360text.com/index.asp	http://SMSAPI.360text.com/smsadmin/	http://www.txtimpact.com/text-message-service/	support@360text.com	Messaging	REST 		HTTP Basic Authentication
3dCart	http://www.3dcart.com/	null	http://www.3dcart.com/shopping-cart-features/new_xml-api.html	support@3DCart.com	eCommerce	SOAP 		API Key
3defy	http://3defy.com	null	http://www.3defy.com/embed-api	contact@3defy.com	Photos	null		null
3DGeoStats	http://www.3dgeostats.com	null	http://www.3dgeostats.com/api/	webpost@bytepark.de	Mapping	null		null
3DTransform	http://www.3dtransform.com/	http://www.3dtransform.com/api.php	http://www.3dtransform.com/?q=node/13	null	Tools	REST 		API Key
3Jam	http://3jam.com	https://api.3jam.com/webapi.php	http://www.3jam.com/api.php	support@3jam.com.	Messaging	REST 		API Key
3NGNetworks	http://3ngnetworks.com	null	http://3ngnetworks.com/pages/solutions/private_label_VOIP	support@3ngnetworks.com	Telephony	SOAP 		null
3PlayMedia	http://www.3playmedia.com	null	http://www.3playmedia.com/how-it-works/for-developers/	info@3playmedia.com 	Tools	REST 		API Key
3Scale Account Management	http://www.3scale.net/	http://company-admin.3scale.net/admin/api/	https://support.3scale.net/reference/activedocs#/account_management_api	null	Tools	REST 		API Key
3Scale Analytics	http://www.3scale.net/	http://api.3scale.net/stats/	https://support.3scale.net/reference/activedocs#/analytics_api	null	Tools	REST 		API Key
3Scale Billing	http://www.3scale.net/	null	https://support.3scale.net/reference/activedocs#/billing_api	null	Financial	REST 		API Key
3scale Service Management	http://www.3scale.net	http://su1.3scale.net/ 	https://support.3scale.net/reference/activedocs#/service_management_api	null	Tools	REST 		API Key
3TIER	http://www.3tier.com	null	http://www.3tier.com/en/package_detail/prospecting-wind-api/	marketing@3tier.com	Weather	REST 		null
43 Places	http://43places.com	http://www.43places.com/service/method_name?api_key=123	http://www.43places.com/about/view/web_service_api	null	Social	REST 		API Key, X-WSSE
43Things	http://43things.com	null	http://www.43things.com/about/view/web_service_api	http://www.43things.com/contactus	Goals	REST 		Atom X-WSSE, GET query string parameters
46elks	http://www.46elks.com	https://api.46elks.com/a1/	http://www.46elks.com/	help@46elks.com	Telephony	REST 		HTTP Basic Authentication
4C	http://www.4cinsights.com/	null	http://www.4cinsights.com/	support@4cinsights.com	Advertising	null		null
4chan	http://www.4chan.org/	https://api.4chan.org/	https://github.com/4chan/4chan-API	api@4chan.org	Entertainment	REST 		null
4PSA VoipNow	http://www.4psa.com	null	http://www.4psa.com/docs/voipnowcore/api_reference/ch01.html	null	Telephony	SOAP 		API Key
51.com	http://www.51.com/	http://api.51.com/1.0/restserver.php	http://developers.51.com/	null	Social	REST 		Username/Password
511 Driving Times	http://511.org/	http://services.my511.org/traffic/	http://511.org/developer-resources_driving-times-api.asp	developerresources@511.org	Transportation	REST 		Security Token
511 Real-time Transit Departures	http://511.org/	http://services.my511.org/	http://511.org/developer-resources_transit-api.asp	developerresources@511.org	Transportation	REST 		Security Token
5centSMS	https://www.5centsms.com.au/sms/home	https://www.5centsms.com.au/api/	https://www.5centsms.com.au/sms/developers	help@5centsms.zendesk.com	Messaging	REST 		HTTP Basic Authentication
5Min Videopedia	http://on.aol.com/	http://api.5min.com/video/	https://support.aolonnetwork.com/API/Videos#multiple	video.support@teamaol.com	Video	REST 		None
5star SMS	http://www.5starsmsng.com/	http://www.5starsmsng.com/components/com_spc/	http://www.5starsmsng.com/bulk-sms-api	admin@5starsmsng.com	Messaging	HTTP 		null
5yMail	http://www.5ymail.com/	http://www.5ymail.com/sendapi.php	http://www.5ymail.com/en_US/menu/http-api-5ymail.html	5ymail.com@gmail.com	Email	REST 		null
6rounds	http://www.6rounds.com	null	http://www.rounds.com/developers?	null	Social	null		null
7-Eleven Election	http://7-eleven.com	null	http://developer.7-eleven.com	developer@7-11.com	Government	null		null
796 Xchange	https://796.com/	http://api.796.com/apiV2/	https://796.com/other/apiV2	null	Financial	REST 		null
80legs	http://www.80legs.com	null	http://wiki.80legs.com/w/page/1114605/80legs%20API	null	Search	null		API Token
88 Miles	http://88miles.net	https://www.88miles.net	http://88miles.net/developers/1	null	Project Management	REST 		OAuth, HTTP Basic Auth
8tracks	http://www.8tracks.com	http://api.8tracks.com/	http://8tracks.com/developers	null	Music	REST 		API Key, HTTP Basic Authentication
8x8 Click to Dial	http://8x8.com	null	http://www.8x8.com/Support/BusinessSupport//Documentation/VirtualContactCenterDo...	twitter@8x8.com	Telephony	HTTP 		HTTP Basic Authentication, Cookie
8x8 CRM	http://8x8.com	null	http://www.8x8.com/Support/BusinessSupport/PluginsandAPIs.aspx#apis	twitter@8x8.com	Telephony	REST 		HTTP Basic Authentication
8x8 Reporting	http://8x8.com	null	http://www.8x8.com/Support/BusinessSupport//Documentation/VirtualContactCenterDo...	twitter@8x8.com	Telephony	HTTP 		null
8x8 Web Callback	http://8x8.com	null	http://www.8x8.com/Support/BusinessSupport//Documentation/VirtualContactCenterDo...	twitter@8x8.com	Telephony	HTTP 		HTTP Basic Authentication
9jasms	http://9jasms.com.ng/	http://9jasms.com.ng/components/com_spc/smsapi.php?	http://9jasms.com.ng/site-menu/bulk-sms-api	support@9jasms.com.ng	Messaging	REST 		null
A3 Ultimate	http://www.a3ultimate.com/	http://www.a3ultimate.com/API/	http://www.a3ultimate.com/API/	null	Games	REST 		null
AAA Cooper Transportation	http://www.aaacooper.com/	null	http://www4.aaacooper.com/WS/WebServiceRequest.aspx	null	Shipping	SOAP 		null
Aadhaar UIDAI Authentication	http://uidai.gov.in	null	http://uidai.gov.in/index.php?option=com_content&amp;view=article&amp;id=149&amp;Itemid=189	null	Government	REST 		Session ID
Aarki	http://www.aarki.com	null	http://www.aarki.com/developers	support@aarki.com	Advertising	null		null
AASHE STARS	http://www.aashe.org/	https://stars.aashe.org/api/0.1/	http://stars-api-documentation.readthedocs.org/en/latest/	stars@aashe.org	Education	REST 		API Key
Abbreviations	http://abbreviations.com	http://www.abbreviations.com/services/v1/abbr.aspx	http://www.abbreviations.com/abbr_api.php	http://www.abbreviations.com/contact.asp	Reference	REST 		API Key
ABBYY Cloud OCR	http://ocrsdk.com/	http(s)://cloud.ocrsdk.com/	http://ocrsdk.com/documentation/	null	Tools	HTTP 		null
abctext.com	http://www.abctext.com	null	http://www.abctext.com/webservices/sms.asmx	http://www.abctext.com/help/contact-us.aspx?ApplicationId=1	Messaging	SOAP 		null
AbeBooks	http://www.abebooks.co.uk/	null	http://www.abebooks.co.uk/affiliate-programme/search-web-services-datafeed.shtml	null	Search	XML 		null
Ably	http://www.ably.io	https://rest.ably.io/	http://docs.ably.io/rest-api/	hello@ably.io	Messaging	REST 		HTTP Basic, API Token
ABS ITT	http://www.abs.gov.au/	http://stat.abs.gov.au/itt/	ABS ITT User Documentation	null	Big Data	REST 		Unspecified
Academic Benchmarks	http://www.academicbenchmarks.com/	http://api.statestandards.com/services/rest/	http://www.academicbenchmarks.com/ab-api	absupport@academicbenchmarks.com	Education	REST 		null
AccountingSuite	http://www.accountingsuite.com/	https://api.accountingsuite.com/	http://developer.accountingsuite.com/	null	Enterprise	REST 		OAuth 2.0
Accthub	https://accthub.com/	null	https://accthub.com/developers	support@brightmarch.com	Backend	REST 		null
Accuity IBAN Connect	http://accuitysolutions.com/en/	http://webservice.iban.srcm.com	http://accuitysolutions.com/en/Media1/Accuity-Releases-Comprehensive-Payments-So...	support@accuitysolutions.com	Financial	SOAP 		null
Accurate Append	http://www.accurateappend.com/	null	http://www.accurateappend.com/lead-validation/	support@accurateappend.com	Enterprise	SOAP 		null
AccuWeather	http://www.accuweather.com/	null	http://www.accuweather.com	null	Weather	null	http://www.apihub.com/accuweather/api/accuweather-api?utm_source=programmableweb...	null
AccuZIP Toolkit	http://www.accuzip.com/	http://www.accuzip.com/products/toolkit/index.htm	AccuZIP	support@accuzip.com	Mail	XML 		API Key
AceProject	http://aceproject.com	null	http://support.aceproject.com/support/api/	support@aceproject.com	Project Management	null		null
AChecker	null	http://atutor.ca/achecker/demo/checkacc.php	http://atutor.ca/achecker/demo/documentation/web_service_api.php	http://atutor.ca/contact.php	Colors	REST 		Public
Achievement Standards Network	http://www.jesandco.org/	http://asn.jesandco.org/api/1/	http://asn.jesandco.org/content/asn-web-services-overview	JosephC@jesandco.org	Education	REST 		Public
AchieveMint	http://www.achievemint.com/	null	http://www.achievemint.com/developer/join	info@achievemint.com	Goals	null		null
Achta Sepa	http://www.achta.com	https://api.achta.com/FinancePlatform/	https://www.achta.com/AchtaIBANApi.pdf	info@achta.com	Financial	REST 		API Key
ACHWorks	http://www.achworks.com/index.php/en/	null	http://www.achworks.com/index.php/en/products/integration-options/web-services	http://www.achworks.com/index.php/en/contactusenhanced/emailus	Payments	SOAP 		HTTP Basic Authentication over SSL
AcidJs IMDb Fetcher	http://imdb.wemakesites.net/	http://imdb.wemakesites.net/api/1.0/	http://imdb.wemakesites.net/documentation.html	ï»¿ï»¿acid_martin@yahoo.com	Entertainment	REST 		null
Acquia Cloud	http://www.acquia.com/	https://cloudapi.acquia.com/v1	https://cloudapi.acquia.com/	null	Cloud	REST 		HTTP Basic Authentication
Acromine	http://www.nactem.ac.uk	http://www.nactem.ac.uk/software/acromine/dictionary.py	http://www.nactem.ac.uk/software/acromine/rest.html	nactem-services@listserv.manchester.ac.uk	Dictionary	REST 		Public
Across Communications	http://www.acrosscommunications.com/	http://ws.acrosscommunications.com/	http://ws.acrosscommunications.com/	http://www.acrosscommunications.com/contactus.aspx	Telephony	SOAP 		null
Acrostic.me Trending	http://acrostic.me	null	https://www.mashape.com/acrosticme/Acrostic-Me-Trending	hello@acrostic.me	Feeds	REST 		API Key
ActBlue	http://www.actblue.com/	https://secure.actblue.com/api	https://secure.actblue.com/api	null	Government	REST 		HTTP Basic Authentication
ActionKit	http://actionkit.com/	https://roboticdogs.actionkit.com/rest/v1/	https://roboticdogs.actionkit.com/docs/manual/api/rest/index.html	demos@wawd.com	Social	REST 		HTTP Basic Authenticaiton
Activ Financial	http://activfinancial.com	null	http://www.activfinancial.com/enterprise/api	null	Enterprise	null		null
Active	http://developer.active.com	http://api.amp.active.com	http://developer.active.com/docs/Home	jarred.doss@activenetwork.com	Events	REST 		API Key
Active RegOnline	http://www.regonline.com	null	http://developer.regonline.com/getting-started/	http://www.regonline.com/__contact	Project Management	JSONP 		API Tokens
ActiveBuilding	http://www.activebuilding.com	http://api.activebuilding.com/	https://developer.activebuilding.com/docs	api@activebuilding.com	Project Management	REST 		API Key
ActiveCampaign	http://activecampaign.com	null	http://www.activecampaign.com/api/	null	Email	REST 		API Key
ActiveCollab	http://www.activecollab.com/	http://site.com/activecollab/public/api.php?	https://www.activecollab.com/docs/manuals/developers	null	Tools	HTTP 		API Key
ActiveFrequency PyAvaTax	http://www.activefrequency.com/	http://www.activefrequency.com/	http://www.activefrequency.com/blog/2013/introducing-pyavatax-avalara-sales-tax-...	null	Taxes	Unspecified 		Unspecified
ActiveStandards	http://www.activestandards.com	null	http://dev.activestandards.com/	apihelp@activestandards.com	Tools	null		API Key
ActiveTick Market Data	http://www.activetick.com	http://www.activetick.com/activetick/contents/PersonalServicesDataAPIOverview.aspx	ActiveTick	inquiries@activetick.com	Stocks	HTTP 		API Key, Other/Custom
Activism Network Community	http://activismnetwork.org	null	http://www.activismnetwork.org/developers/simplewebservices	aaron@campusactivism.org	Events	SOAP 		None
Actual Reports	http://actualreports.com/	https://actualreports.com/Api/	http://actualreports.com/docs	info@actualreports.com	Office	REST 		API Key
Acu Identity	http://acuidentity.com/	http://business-linked.com/API/AcuIdentityService.AcuIdentityApi.svc/rest/	http://acuidentity.com/#!/our-api/	http://acuidentity.com/#!/api-request/	Security	SOAP 		null
Acuity Appointment Scheduling	http://acuityscheduling.com/	https://acuityscheduling.com/api/	http://acuityscheduling.com/api-docs.php	support@acuityscheduling.com	Office	REST 		null
Aculab Cloud	http://www.aculab.com/	https://cloud.aculab.com	http://cloud.aculab.com	null	Telephony	REST 	http://www.apihub.com/aculab/api/aculab-cloud-api?utm_source=programmableweb&amp;utm...	HTTP Basic Authentication, User Password
AcyMailing	http://www.acyba.com	null	http://www.acyba.com/en/support/documentation/64-acymailing-developer-documentat...	http://www.acyba.com/en/support/contact-us.html	Email	SOAP 		null
Ad Server Solutions	http://adserversolutions.com	null	http://adserversolutions.com/api/	null	Advertising	REST 		null
Ad-Juster	https://www.ad-juster.com/	null	https://www.ad-juster.com/api_sandbox/api/dre-api.wsdl	support@ad-juster.com	Advertising	SOAP 		null
Adap.tv	http://adap.tv/	null	http://adap.tv/solutions/agencies/platform	support@adap.tv	Advertising	null		null
AdaptivePlanning	http://www.adaptiveplanning.com	http://webservices.adaptiveplanning.com/	http://www.adaptiveplanning.com/products/data-integration/	support@adaptiveplanning.com	Financial	SOAP 		HTTP Basic Authentication
Adbeat	http://www.adbeat.com/	http://api.adbeat.com/v3/	https://developer.adbeat.com/	support@adbeat.com	Advertising	REST 		null
Adcentricity ADMobile	http://www.adcentricity.com/	null	http://www.adcentricity.com/	info@adcentricity.com	eCommerce	JSON 		null
AdColony	http://adcolony.com/	http://mata.adtilt.com/v1/	http://support.adcolony.com/	support@adcolony.com	Advertising	REST 		null
Add to TomTom	http://tomtom.com	http://addto.tomtom.com/api/home/v2/	http://www.tomtom.com/lib/doc/TomTomTips/	null	Mapping	REST 		null
AddNag	http://addnag.com/	null	http://addnag.com/index.php	info@addnag.com	Tools	JSON 		null
AddressDoctor	http://www.addressdoctor.com/en/home.html	http://www.addressdoctor.com/en/home.html	http://www.addressdoctor.com/en/support/documentation.html	info@AddressDoctor.com	Shipping	XML 		HTTP Basic Auth
AddressFinder	http://addressfinder.co.nz/	http://addressfinder.co.nz/api/	http://addressfinder.co.nz/docs	contact@abletech.co.nz	Mapping	HTTP 		API Key
AddressingHistory	edina.ac.uk	http://addressinghistory.edina.ac.uk/ws	http://addressinghistory.edina.ac.uk/api	null	Tools	REST 		null
AddressTwo	http://addresstwo.com	http://www.addresstwo.com/cf/function_api.asp	http://www.addresstwo.com/support/api.asp	contact@addresstwo.com	Enterprise	REST 		null
AddThis Analytics	http://www.addthis.com	null	http://support.addthis.com/customer/portal/articles/381264-addthis-analytics-api...	null	Social	REST 		HTTP Basic Authentication
AddThis Client	http://www.addthis.com/	http://s7.addthis.com/js/250/addthis_widget.js	http://support.addthis.com/customer/portal/articles/381263-addthis-client-api#.U...	null	Tools	null		null
AddThis Content Feeds	http://www.addthis.com/	http://q.addthis.com/feeds/1.0/	http://support.addthis.com/customer/portal/articles/381268-content-feed#.Ub6njdi...	null	Feeds	RSS 		null
AddThis Menu	http://www.addthis.com	null	http://support.addthis.com/customer/portal/articles/381263-addthis-client-api-#....	null	Bookmarks	null		HTTP Basic Authentication
AddThis Services	http://www.addthis.com	http://cache.addthiscdn.com/services/v1/sharing, http://cache.addthiscdn.com/icons/v1/thumbs/	http://support.addthis.com/customer/portal/articles/381266-services-api-beta-#.T...	null	Social	REST 		null
AddThis Trending Content Box	http://www.addthis.com/	null	http://support.addthis.com/customer/portal/articles/521730-trending-content-box-...	null	Widgets	null		null
AddThis Welcome Bar	http://www.addthis.com/	http://s7.addthis.com/js/300/addthis_widget.js	http://support.addthis.com/customer/portal/articles/524574-welcome-bar-api#.Ub6j...	null	Widgets	null		null
AddToAny Menu	http://www.addtoany.com/	null	http://www.addtoany.com/buttons/api/	null	Social	null		null
Adeptol CloudConnect	http://www.ajaxdocumentviewer.com	null	http://www.prizmviewer.com/documentation.html	support@ajaxdocumentviewer.com	Tools	REST 		API Key
Adfonic	http://adfonic.com/	http://adfonic.net/ad/{adSlotID}?{requiredAndOptionalParameterNameValuePairs}	http://developer.adfonic.com/index.php/Ad_Server_API	null	Advertising	REST 		API Key
Adform	http://www.adform.com/	https://api.adform.com/Services/	http://api.adform.com/Services/Documentation/Index.htm	support@adform.com	Advertising	SOAP 		API Key
adFreeq	http://www.adfreeq.com/	null	http://www.adfreeq.com/publishers/	info@adfreeq.com	Advertising	null		null
AdGooroo	http://www.adgooroo.com	http://api.adgooroo.com/v1/	http://api.adgooroo.com/	null	Advertising	REST 		HTTP Authentication
Adigami Web Analytics	http://www.adigami.com/	https://sandbox.adigami.com/	http://www.adigami.com/	null	Advertising	REST 		API Key
Adility	http://adility.com	null	http://apidoc.adility.com/	null	eCommerce	REST 		API Key
Adknowledge	http://www.adknowledge.com/	null	http://www.adknowledge.com/publishers/email-solutions/	marketing@adknowledge.com	Advertising	null		null
Adlib	http://www.adlibsoft.com/	null	http://api.adlibsoft.com/site/	techsupport@adlibsoft.com	Database	REST 		null
AdmitPad	http://admitpad.com/	https://app.admitpad.com/api/v1/	http://matchbox.net/api/	info@admitpad.com	Enterprise	REST 		HTTP Basic Authentication
Adobe Feeds	http://adobe.com/	null	http://feeds.adobe.com/Developers.cfm	null	Feeds	SOAP 		null
Adobe Marketing Cloud	http://www.adobe.com/	https://api.omniture.com/admin/1.3/rest/	https://marketing.adobe.com/developer/en_US/get-started/introduction/c-introduct...	null	Advertising	SOAP 		null
Adobe PhoneGap Build	http://www.adobe.com/	https://build.phonegap.com/api/	http://docs.build.phonegap.com/en_US/2.9.0/#googtrans(en)	null	Application Development	REST 		null
Adobe Project Adthenticate	http://www.adobe.com/	null	https://adthenticate.adobe.com/	adthenticate@adobe.com	Advertising	null		null
ADP AdvancedMD	http://www.advancedmd.com	null	http://www.advancedmd.com/integrations	info@advancedmd.com	Medical	XML 		null
Adriatic.hr	http://www.adriatic.hr/en	https://www.adriatic.hr/services/rest/	http://www.adriatic.hr/en/subagent/xmlapi	info@adriatic.hr	Travel	REST 		API Key
AdSpeed	http://adspeed.com	http://api.adspeed.com/	http://www.adspeed.com/Knowledges/830/AdSpeed_API/AdSpeed_API_Overview.html	null	Advertising	REST 		API Key
AdStack	http://adstack.com/	null	https://app.adstack.com/api/documentation/	info@adstack.com	Advertising	null		null
AdStage Platform	http://www.adstage.io/	null	https://www.adstage.io/developers	support@adstage.io	Advertising	null		null
Advantech	http://www.advantech.fr/default.aspx	null	http://www.advantech.fr/webservice/AdvantechWebServiceLocal.asmx?	null	eCommerce	SOAP 		null
Advection.NET	http://www.advection.net/	null	http://www.advection.net/services/streaming-drm-api	sales@advection.net	Video	REST 		null
AdventureLink	http://www.adventurelink.com/	http://api.adventurelink.com/trips	http://api.adventurelink.com/	support@adventurelink.com	Travel	REST 		API Key
Advice Slip	http://adviceslip.com/	http://api.adviceslip.com/advice	http://api.adviceslip.com/	none given	Entertainment	REST 		null
Advogato	http://www.advogato.org/	http://www.advogato.org/XMLRPC	http://www.advogato.org/xmlrpc.html	gato@advogato.org	Social	XML 		null
AdYapper	http://www.adyapper.com/	null	http://www.adyapper.com/	contact@adyapper.com	Advertising	null		null
Adzerk	http://www.adzerk.com	http://api.adzerk.net/v1	https://github.com/adzerk/adzerk-api/wiki/Getting-started-with-the-Adzerk-API	null	Advertising	REST 		API Key
Adzuna	http://www.adzuna.com	null	https://developer.adzuna.com/	null	Advertising	REST 		null
AES WebLink	http://aesdirect.gov	https://aesdirect.census.gov/support/weblink_api.html	AES Direct Developers Center	askaes@census.gov	Government	Text 		API Key, HTTP Basic Auth
Aetna CarePass	http://www.carepass.com	https://api.carepass.com/	https://developer.carepass.com/page	null	Medical	REST 		API Key
AFD Software Postcode Everywhere	http://www.afd.co.uk/	null	http://ws.afd.co.uk/	postcode@afd.co.uk	Reference	SOAP 		null
Affilae	https://affilae.com	https://api.affilae.com/2.0/	Affilae	null	Marketing	REST 		API Key
Affiliate Spice	http://www.affiliatespice.com/	null	http://www.affiliatespice.com/	null	Advertising	REST 		API Key
Affiliate Window Merchant	http://www.affiliatewindow.com/	http://api.affiliatewindow.com/v3/MerchantService	http://wiki.affiliatewindow.com/index.php/Merchant_API	null	eCommerce	SOAP 		User Password
Affiliate Window ProductServe	http://www.affiliatewindow.com/	http://v3.core.com.productserve.com/ProductServeService	http://wiki.affiliatewindow.com/index.php/ProductServe_API_v3	null	eCommerce	SOAP 		User Password
Affilinet	http://www.affili.net/en/Homepage.aspx	https://developer-api.affili.net/V2.0/	http://developer.affili.net/desktopdefault.aspx/tabid-93	null	eCommerce	SOAP 		User Password
Afla.MD	http://edu.md/	http://afla.md/ws/	http://afla.md/info/api/?&amp;lang=english	iurie@edu.md	Education	REST 		Public
AfriGIS	http://www.afrigis.co.za	null	http://myapi.afrigis.co.za/afrigis-api-bouquet	gisinfo@afrigis.co.za	Mapping	SOAP 		API Key
Aftermarket.pl	http://aftermarket.pl	null	http://api.aftermarket.pl/api-documentation/	kontakt@ticketserver.pl	European	SOAP 		API Key
AfterShip	http://www.aftership.com/	https://api.aftership.com/v3	https://www.aftership.com/docs/api/3.0	support@aftership.com	Shipping	REST 		API Key
Agendize Action	http://www.agendize.com/	null	http://developers.agendize.com/p/action	null	Enterprise	REST 		API Key, HTTP Basic Authentication
Agendize Analytics	http://www.agendize.com/	https://www.agendize.com/api/1.0	http://developers.agendize.com/p/analytics	null	Enterprise	REST 		API Key, HTTP Basic Authentication
Agendize Developers	http://www.agendize.com/	null	http://developers.agendize.com/	null	Enterprise	XML 		HTTP Basic Authentication, SSO Token
AgentRank	http://agentrank.com	http://www.agentrank.com:80/api/rest	http://www.agentrank.com/api/	help@agentrank.com	Real Estate	REST 		null
AgeTak	http://www.agetak.com/	null	http://www.agetak.com/partners.htm	sales@agetak.com	Database	null		null
Agile Bench	http://agilebench.com	http://agilebench.com/api/v1	http://agilebench.com/apidoc/	support@agilebench.com	Project Management	REST 		API Key
Agilefant	http://agilefant.com/	https://cloud.agilefant.com/<account name>/api/v1/	http://agilefant.com/api-documentation/	jarno@agilefant.org	Tasks	REST 		HTTP Basic Auth
AgileTask	https://agiletask.me	https://agiletask.me	http://doc.agiletask.me/	null	Personal Information Management	REST 		API Key
AgileZen	http://agilezen.com/	http://agilezen.com/api/v1/project/PROJECTID?with={parameter}	http://help.agilezen.com/kb/getting-started/api-overview	null	Project Management	REST 		API Key
Agregador Financiero	http://www.agregadorfinanciero.com	null	https://www.agregadorfinanciero.com	info@agregadorfinanciero.com 	Financial	JSON 		null
Agrolink	http://www.agrolink.com.br/	null	http://www.agrolink.com.br/admin.net/webservices/agrolink.asmx?	http://www.agrolink.com.br/faleconosco/Default.aspx	Food	SOAP 		null
AGX	https://agx.io/	https://api.agx.io/1.0	https://api.agx.io/	null	Financial	REST 		API Key
AHDS Identifier Resolver	http://ahds.ac.uk	http://ahds.ac.uk/srvc-xresolve/	http://www.ahds.ac.uk/xresolve/	null	Reference	SOAP 		null
Ahrefs	http://www.ahrefs.com	 http://apiv2.ahrefs.com/	https://ahrefs.com/api/	support@ahrefs.com	Backend	REST 		OAuth 2.0
Ai Applied Data Miner	http://ai-applied.nl/	http://api.ai-applied.nl/data_miner/data_summary/	https://ai-applied.squarespace.com/api-documentation	info@ai-applied.nl	Text	REST 		API Key
Ai Applied Language Detection	http://ai-applied.nl/	http://api.ai-applied.nl/api/demographics_api/	http://ai-applied.nl/language-detection-api/	info@ai-applied.nl	Language	HTTP 		API Key
Ai Applied Sentiment Analysis	https://ai-applied.nl/	http://api.ai-applied.nl/api/sentiment_api/	http://ai-applied.nl/api-documentation/2013/10/5/sentiment-analysis-api-document...	info@ai-applied.nl	Text	HTTP 		API Key
Ai Applied Text Extract	http://ai-applied.nl/	http://api.ai-applied.nl/api/text_extraction_api/	http://ai-applied.nl/text-extract-api/	info@ai-applied.nl	Text	HTTP 		API Key
Ai Applied Text Label	http://ai-applied.nl/	http://api.ai-applied.nl/api/text_label_api/	http://ai-applied.nl/text-label-api/	info@ai-applied.nl	Text	REST 		API Key
Aiaioo Labs VakText	http://www.aiaioo.com	null	http://www.aiaioo.com/	sales@aiaioo.com	Tools	null		null
AidData USD-2009 Deflator	http://www.aiddata.org/	oscar.itpir.wm.edu/api.php	https://data.itpir.wm.edu/deflate/	info@aiddata.org	Financial	REST 		null
AIDS.gov Service Provider Locator	http://aids.gov/	http://locator.aids.gov/data	http://aids.gov/locator/	null	Government	REST 		null
AIDSinfo	http://www.aidsinfo.nih.gov	http://aidsinfo.nlm.nih.gov/DrugsNew/drug.aspx	http://aidsinfo.nih.gov/api	ContactUs@aidsinfo.nih.gov	Medical	REST 		null
AIMS Address	http://www.jocogov.org/	null	http://aims.jocogov.org/productsandservices/AddressWebService.aspx	mapper@jocogov.org	Government	SOAP 		null
Airbana	http://airbana.net	http://api.airbana.net/2.0	http://api.airbana.net/	null	Other	REST 		API Key
